เมนู CODE,ชื่อเมนู,ชื่อกลุ่มตัวเลือก,ชื่อตัวเลือก,ส่วนผสม-1,การใช้-1,หน่วย-1
,(สมูทตี้) มันม่วง แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,เจลลี่ผลไม้,,,
,(สมูทตี้) มันม่วง แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,วุ้นกบไต้หวัน,,,
,(สมูทตี้) มันม่วง แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,วุ้นว่านหางจระเข้ หั่นลูกเต๋า,,,
,(สมูทตี้) มันม่วง แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,เฉาก๊วยหนึบเนื้อแน่น,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,ไม่หวาน  0%,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานปกติ 100%,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 125%,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 150%,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 200%,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานน้อยมาก 25%,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานน้อย 50%,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ชีส,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ไข่มุก,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ช็อคขูด,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ไม่เพิ่ม,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ซอสบราวน์,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกน้ำตาล,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกบราวน์,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกน้ำผึ้ง,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,เจลลี่ผลไม้,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,วุ้นกบไต้หวัน,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,วุ้นว่านหางจระเข้ หั่นลูกเต๋า,,,
,(สมูทตี้) สตรอเบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,เฉาก๊วยหนึบเนื้อแน่น,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,ไม่หวาน  0%,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานปกติ 100%,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 125%,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 150%,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 200%,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานน้อยมาก 25%,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานน้อย 50%,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ชีส,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ไข่มุก,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ช็อคขูด,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ไม่เพิ่ม,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ซอสบราวน์,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกน้ำตาล,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกบราวน์,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกน้ำผึ้ง,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,เจลลี่ผลไม้,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,วุ้นกบไต้หวัน,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,วุ้นว่านหางจระเข้ หั่นลูกเต๋า,,,
,(สมูทตี้) มิกซ์เบอร์รี่ แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,เฉาก๊วยหนึบเนื้อแน่น,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,ไม่หวาน  0%,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานปกติ 100%,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 125%,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 150%,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 200%,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานน้อยมาก 25%,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานน้อย 50%,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ชีส,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ไข่มุก,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ช็อคขูด,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ไม่เพิ่ม,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ซอสบราวน์,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกน้ำตาล,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกบราวน์,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกน้ำผึ้ง,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,เจลลี่ผลไม้,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,วุ้นกบไต้หวัน,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,วุ้นว่านหางจระเข้ หั่นลูกเต๋า,,,
,ส้มปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,เฉาก๊วยหนึบเนื้อแน่น,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,ไม่หวาน  0%,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานปกติ 100%,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 125%,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 150%,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานมาก 200%,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานน้อยมาก 25%,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ความหวาน,หวานน้อย 50%,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ชีส,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ไข่มุก,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ช็อคขูด,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ไม่เพิ่ม,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,ซอสบราวน์,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกน้ำตาล,,,
,มะม่วงปั่น แก้วใหญ่ 22 ออนซ์,ท้อปปิ้ง,บุกบราวน์,,,
